"시설번호","대피시설명","지번주소","도로명주소","대피시설 구분","평시활용 유형","대피시설 면적","대피시설 인원수","개방여부","데이터기준일자","제공기관명","제공기관코드","경도","위도","X좌표","Y좌표"
"1518","서울북부지방법원","","서울특별시 도봉구 마들로749","공공용","기타","2686","3255.757576","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046949","37.677120","204141.651614","564163.484497"
"1519","쌍문브라운스톤아파트","","서울특별시 도봉구 노해로40길71","공공용","주차장","15885.35","19254.9697","Y","2018-05-15","서울특별시 도봉구청","3090000","127.029388","37.647281","202593.499046","560850.997986"
"1520","방학3동 740동양크레오아파트","","서울특별시 도봉구 시루봉로166","공공용","주차장","7573","9179.393939","Y","2018-05-15","서울특별시 도봉구청","3090000","127.030228","37.664405","202667.035346","562751.680531"
"1521","565번지 도봉보건소","","서울특별시 도봉구 방학로3길117","공공용","기타","2706","3280","Y","2018-05-15","서울특별시 도봉구청","3090000","127.038751","37.658021","203419.322781","562043.363143"
"1522","대상타운현대아파트","","서울특별시 도봉구 마들로616","공공용","주차장","68099.48","82544.82424","Y","2018-05-15","서울특별시 도봉구청","3090000","127.048155","37.664974","204248.741547","562815.450634"
"1523","효성하이타운아파트","","서울특별시 도봉구 방학로11길33","공공용","주차장","5344","6477.575758","Y","2018-05-15","서울특별시 도봉구청","3090000","127.032909","37.661323","202903.694485","562409.588750"
"1524","한양6차아파트대피소","","서울특별시 도봉구 시루봉로58","공공용","주차장","6277.71","7609.345455","Y","2018-05-15","서울특별시 도봉구청","3090000","127.029239","37.655748","202580.074261","561790.800830"
"1525","건영아파트","","서울특별시 도봉구 우이천로20길7","공공용","주차장","2644.64","3205.624242","Y","2018-05-15","서울특별시 도봉구청","3090000","127.033996","37.641299","203000.393625","560187.205718"
"1526","한신아파트","","서울특별시 도봉구 도봉로110다길5","공공용","주차장","1652.9","2003.515152","Y","2018-05-15","서울특별시 도봉구청","3090000","127.034824","37.645691","203073.299581","560674.710591"
"1527","삼성래미안아파트","","서울특별시 도봉구 마들로646","공공용","주차장","3107.45","3766.606061","Y","2018-05-15","서울특별시 도봉구청","3090000","127.047390","37.666898","204181.154905","563028.950252"
"1528","삼성래미안아파트","","서울특별시 도봉구 도봉로150길42","공공용","주차장","1355.38","1642.884848","Y","2018-05-15","서울특별시 도봉구청","3090000","127.045805","37.665064","204041.421356","562825.346976"
"1529","19번지 엘지트윈","","서울특별시 도봉구 도당로10","공공용","주차장","2970","3600","Y","2018-05-15","서울특별시 도봉구청","3090000","127.035292","37.659071","203114.069834","562159.815488"
"1530","KT방학지점","","서울특별시 도봉구 도봉로684","공공용","기타","1239.68","1502.642424","Y","2018-05-15","서울특별시 도봉구청","3090000","127.043478","37.665367","203836.049435","562858.857028"
"1531","이수아파트","","서울특별시 도봉구 도봉로146길36","공공용","주차장","3966.96","4808.436364","Y","2018-05-15","서울특별시 도봉구청","3090000","127.045053","37.663477","203975.094958","562649.129049"
"1532","도봉구청(지하)","","서울특별시 도봉구 마들로656","공공용","기타","15960.4","19345.93939","Y","2018-05-15","서울특별시 도봉구청","3090000","127.047050","37.668629","204151.007961","563221.036972"
"1533","818번지 현대4차아파트","","서울특별시 도봉구 노해로69가길54","공공용","주차장","7917.39","9596.836364","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046222","37.658813","204078.520169","562131.499313"
"1534","삼성래미안아파트","","서울특별시 도봉구 우이천로328","공공용","주차장","1342.15","1626.848485","Y","2018-05-15","서울특별시 도봉구청","3090000","127.027929","37.646768","202464.792394","560794.020886"
"1535","신일라이프","","서울특별시 도봉구 노해로184-9","공공용","기타","1785.13","2163.793939","Y","2018-05-15","서울특별시 도봉구청","3090000","127.029321","37.650507","202587.474276","561209.049382"
"1536","서원사회복지관","","서울특별시 도봉구 마들로668","공공용","기타","1518","1840","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046542","37.669623","204106.125444","563331.361089"
"1537","동아에코빌아파트","","서울특별시 도봉구 도봉로180길 6-23","공공용","주차장","27300","33090.90909","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046835","37.681458","204131.319098","564645.000314"
"1538","723신원2차아파트","","서울특별시 도봉구 해등로190","공공용","주차장","4950","6000","Y","2018-05-15","서울특별시 도봉구청","3090000","127.035864","37.658323","203164.555821","562076.758589"
"1539","815번지현대2차아파트","","서울특별시 도봉구 도봉로136길111","공공용","주차장","19593","23749.09091","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046112","37.660942","204068.706629","562367.814574"
"1540","816번지현대3차아파트","","서울특별시 도봉구 도봉로136길111","공공용","기타","6501","7880","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046112","37.660942","204068.706629","562367.814574"
"1541","럭키아파트","","서울특별시 도봉구 도봉로169길31","공공용","주차장","2527","3063.030303","Y","2018-05-15","서울특별시 도봉구청","3090000","127.044498","37.679404","203925.339919","564416.892233"
"1542","도봉감리교회","","서울특별시 도봉구 도봉산3길89","공공용","기타","231","280","Y","2018-05-15","서울특별시 도봉구청","3090000","127.043712","37.683362","203855.746342","564856.170942"
"1543","서울가든아파트1동","","서울특별시 도봉구 도봉산길 35","공공용","주차장","2395","2903.030303","Y","2018-05-15","서울특별시 도봉구청","3090000","127.041454","37.686463","203656.462806","565200.273205"
"1544","성결교회","","서울특별시 도봉구 시루봉로298","공공용","기타","215","260.6060606","Y","2018-05-15","서울특별시 도봉구청","3090000","127.042015","37.671036","203706.739810","563488.012836"
"1545","도봉1동사무소","","서울특별시 도봉구 도봉로169나길 22","공공용","기타","200","242.4242424","Y","2018-05-15","서울특별시 도봉구청","3090000","127.043357","37.678670","203824.699565","564335.411381"
"1546","743-15 성원아파트","","서울특별시 도봉구 마들로16길56","공공용","기타","8866.16","10746.86061","Y","2018-05-15","서울특별시 도봉구청","3090000","127.049605","37.660745","204376.950629","562346.095737"
"1547","산울교회","","서울특별시 도봉구 도봉로169가길45","공공용","기타","111","134.5454545","Y","2018-05-15","서울특별시 도봉구청","3090000","127.043199","37.681904","203810.569845","564694.281435"
"1548","창3동주민센터","","서울특별시 도봉구 덕릉로62길89","공공용","기타","419","507.8787879","Y","2018-05-15","서울특별시 도봉구청","3090000","127.042867","37.638110","203783.505802","559833.624756"
"1549","신동아1단지아파트","","서울특별시 도봉구 시루봉로107","공공용","주차장","992","1202.424242","Y","2018-05-15","서울특별시 도봉구청","3090000","127.026581","37.660961","202345.390944","562369.333138"
"1550","대원그린아파트","","서울특별시 도봉구 방학로212-11","공공용","주차장","1305","1581.818182","Y","2018-05-15","서울특별시 도봉구청","3090000","127.028162","37.662622","202484.835567","562553.728396"
"1551","창1동주민센터지하","","서울특별시 도봉구 해등로46","공공용","기타","198","240","Y","2018-05-15","서울특별시 도봉구청","3090000","127.043785","37.648333","203864.009908","560968.254840"
"1552","신원에벤에셀아파트","","서울특별시 도봉구 해등로255","공공용","주차장","4492.58","5445.551515","Y","2018-05-15","서울특별시 도봉구청","3090000","127.028208","37.657328","202489.097545","561966.048377"
"1553","미라보아파트대피소","","서울특별시 도봉구 시루봉로2길62","공공용","주차장","1157.03","1402.460606","Y","2018-05-15","서울특별시 도봉구청","3090000","127.031662","37.655319","202793.890589","561743.177855"
"1554","극동아파트","","서울특별시 도봉구 노해로45길26","공공용","주차장","1322.32","1602.812121","Y","2018-05-15","서울특별시 도봉구청","3090000","127.027280","37.651299","202407.335224","561296.943424"
"1555","염광아파트","","서울특별시 도봉구 우이천로30길28","공공용","주차장","661.16","801.4060606","Y","2018-05-15","서울특별시 도봉구청","3090000","127.026311","37.648420","202321.931450","560977.312586"
"1556","쌍문1동주민센터","","서울특별시 도봉구 노해로147","공공용","기타","99.17","120.2060606","Y","2018-05-15","서울특별시 도봉구청","3090000","127.026036","37.647999","202297.728566","560930.645704"
"1557","창5동동아그린아파트","","서울특별시 도봉구 노해로63다길34","공공용","주차장","3239.68","3926.884848","Y","2018-05-15","서울특별시 도봉구청","3090000","127.046408","37.654475","204095.152997","561650.054993"
"1558","대우아파트","","서울특별시 도봉구 덕릉로63가길43","공공용","주차장","13223.2","16028.12121","Y","2018-05-15","서울특별시 도봉구청","3090000","127.037502","37.642357","203309.860631","560304.706381"
"1559","성원아파트101동","","서울특별시 도봉구 방학로7길16","공공용","주차장","3305.8","4007.030303","Y","2018-05-15","서울특별시 도봉구청","3090000","127.035894","37.661506","203167.085380","562430.096454"
"1560","성원아파트102동","","서울특별시 도봉구 방학로7길15","공공용","주차장","1652.9","2003.515152","Y","2018-05-15","서울특별시 도봉구청","3090000","127.035894","37.661506","203167.085380","562430.096454"
"1561","새마을금고","","서울특별시 도봉구 도당로87-1","공공용","기타","198.35","240.4242424","Y","2018-05-15","서울특별시 도봉구청","3090000","127.036622","37.665494","203231.173819","562872.705522"
"1562","방학동노인복지센터","","서울특별시 도봉구 시루봉로15라길59-9","공공용","기타","199.22","241.4787879","Y","2018-05-15","서울특별시 도봉구청","3090000","127.032176","37.670538","202838.685005","563432.351820"
"1563","방학동도깨비시장","","서울특별시 도봉구 방학로10길51","공공용","기타","2550","3090.909091","Y","2018-05-15","서울특별시 도봉구청","3090000","127.033964","37.664483","202996.655214","562760.395093"
"1564","방아골종합사회복지관","","서울특별시 도봉구 시루봉로17길42","공공용","기타","1255.79","1522.169697","Y","2018-05-15","서울특별시 도봉구청","3090000","127.032581","37.669280","202874.473019","563292.827227"
